"Warning! Empty value can cause problems with CSV format.","Aviso! Valores vazios podem causar problemas se o formato CSV for usado."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Aviso!\r\nEssa ação irá remover a associação entre o usuário e o seu papel\r\nTem certeza?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Aviso!\r\nEssa ação irá remover a associação entre o usuário e os seus papéis\r\nTem certeza?"
"Warning: All related AirMail messages will be deteted!\n Are you sure you want to do this?","Aviso: Todas as mensagems relacionadas ao AirMail serão deletadas!\n Tem certeza que deseja continuar?"
"Warning: Please do not close the window during importing/exporting data","Aviso: Não feche a janela enquanto o processo de importação/exportação tiver sendo executado"
"Watermark File for %s","Arquivo de Marca d'água para o item %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Nós gostamos de receber o feedback de nossos clientes\', por favor <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">participe de nossa enquete</a> e fale sobre as funcionalidades que você gostaria de ver no Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remover esse aviso</a>"
"We detected that your JavaScript seem to be disabled.","Aparentemente o seu JavaScript está desativado."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Nós estamos na nossa mesa codificando novas funcionalidades para o Magento. Obrigado pelo seu tempo."
"Web Section","Sessão Web"
"Web Services","Web Services"
"Web services","Web services"
"Website","Website"
"What is this?","O que é isso?"
"Wishlist Report","Relatório de Listas de Desejos"
"Wishlist item is not loaded.","O item da lista de desejos não foi carregado."
"Wrong billing agreement ID specified.","O ID do contrato de compra especificado está errado."
"Wrong column format.","Formato de coluna inválido."
"Wrong newsletter template.","Template de Newsletter inválido."
"Wrong quote item.","Item de quote inválido."
"Wrong tab configuration.","Configuração de aba inválida."
"Wrong tag was specified.","A tag específicada é inválida."
"Wrong transaction ID specified.","O ID da transação especificada é inválido."
"XML","XML"
"XML data is invalid.","Dados XML inválidos."
"XML object is not instance of ""Varien_Simplexml_Element"".","O objeto XML não é uma instancia do objeto ""Varien_Simplexml_Element""."
"YTD","YTD"
"Year","Ano"
"Yes","Sim"
"Yes (301 Moved Permanently)","Sim (301 Moved Permanently)"
"Yes (302 Found)","Sim (302 Found)"
"Yes (only price with tax)","Sim (apenas preços com impostos)"
"You cannot delete your own account.","Você não pode deletar a sua própria conta."
"You have %s unread message(s).","Você tem %s mensagem(s) novas."
"You have logged out.","Logout realizado com sucesso."
"You have not enough permissions to use this functionality.","Você não tem permissão para usar essa funcionalidade."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","O JavaScript do seu browser deve estar ativo para que você possa usar essa funcionalidade desse site."
"You need to specify order items.","Você precisa especificar os items do pedido."
"Your answers contain duplicates.","Você inseriu respostas duplicadas."
"Your password has been updated.","Sua senha foi alterada com sucesso."
"Your password reset link has expired.","O seu link de redefinição de senha expirou."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","De acordo com as configurações PHP do seu servidor você não pode enviar mais que %s arquivos ao mesmo tempo. Altere o valor das configurações post_max_size (valor atual %s) e upload_max_filesize (valor atual %s) se você deseja fazer o upload de arquivos maiores."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Seu servidor está configurado incorretamente. Por causa disso, arquivos de configuração com informações sigilosas poderão ser vistos por terceiros. Solicite a correção desse problema no seu provedor."
"Zip/Postal Code","CEP"
"Zip/Postal Code:","CEP:"
"[ deleted ]","[ deletado ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[VIEW DA LOJA]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","fechar"
"critical","crítico"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","exemplo: use ""sitemap/"" ou ""/"" como caminhos (o caminho especificado deve possuir permissões de escrita)"
"example: sitemap.xml","exemplo: sitemap.xml"
"from","de"
"items selected","itens selecionados"
"major","alta"
"minor","baixa"
"notice","aviso"
"of %s pages","de %s páginas"
"per page","por página"
"store(%s) scope","escopo da loja %s"
"to","para"
"website(%s) scope","escopo do website %s"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","O valor {{base_url}} para a URL Base (Normal e Segura) não é recomendado para uso em um ambiente de produção. Recomendamos que você altere esse valor nas <a href=""%s"">configurações</a> do Magento."
